exec,mode,threads_req,threads_eff,width,height,N,speed,frame,dt_s,update_ms,render_ms,total_ms,fps
seq,rain,0,12,800,600,500,160.000,27,0.023555,12.974,5.404,18.378,42.45
seq,rain,0,12,800,600,500,160.000,28,0.018416,0.113,5.261,5.374,54.30
seq,rain,0,12,800,600,500,160.000,29,0.005421,0.037,8.912,8.949,184.47
seq,rain,0,12,800,600,500,160.000,30,0.008989,4.429,7.922,12.350,111.25
seq,rain,0,12,800,600,500,160.000,31,0.012392,0.646,5.153,5.799,80.70
seq,rain,0,12,800,600,500,160.000,32,0.005842,0.944,6.417,7.361,171.17
seq,rain,0,12,800,600,500,160.000,33,0.007416,4.041,6.394,10.436,134.84
seq,rain,0,12,800,600,500,160.000,34,0.010477,0.696,5.415,6.111,95.45
seq,rain,0,12,800,600,500,160.000,35,0.006155,4.829,6.977,11.806,162.47
seq,rain,0,12,800,600,500,160.000,36,0.011844,0.064,5.275,5.339,84.43
seq,rain,0,12,800,600,500,160.000,37,0.005378,6.531,6.378,12.909,185.94
seq,rain,0,12,800,600,500,160.000,38,0.012946,0.117,6.111,6.228,77.24
seq,rain,0,12,800,600,500,160.000,39,0.006270,1.971,6.450,8.421,159.49
seq,rain,0,12,800,600,500,160.000,40,0.008461,0.068,6.974,7.042,118.19
seq,rain,0,12,800,600,500,160.000,41,0.007080,3.718,6.602,10.321,141.24
seq,rain,0,12,800,600,500,160.000,42,0.010369,10.604,11.126,21.730,96.44
seq,rain,0,12,800,600,500,160.000,43,0.021779,8.426,7.294,15.721,45.92
seq,rain,0,12,800,600,500,160.000,44,0.015775,4.495,6.424,10.919,63.39
seq,rain,0,12,800,600,500,160.000,45,0.010970,0.214,6.269,6.483,91.16
seq,rain,0,12,800,600,500,160.000,46,0.006527,2.735,6.001,8.736,153.21
seq,rain,0,12,800,600,500,160.000,47,0.008776,10.618,5.620,16.239,113.95
seq,rain,0,12,800,600,500,160.000,48,0.016282,61.334,5.324,66.658,61.42
seq,rain,0,12,800,600,500,160.000,49,0.066693,0.139,4.447,4.586,14.99
seq,bounce,0,12,800,600,500,160.000,0,0.000207,140.967,98.351,239.318,4830.92
seq,bounce,0,12,800,600,500,160.000,1,0.239377,9.591,8.283,17.873,4.18
seq,bounce,0,12,800,600,500,160.000,2,0.017913,25.937,7.548,33.485,55.83
seq,bounce,0,12,800,600,500,160.000,3,0.033523,6.581,61.439,68.021,29.83
seq,bounce,0,12,800,600,500,160.000,4,0.068062,8.133,28.913,37.047,14.69
seq,bounce,0,12,800,600,500,160.000,5,0.037097,3.570,21.868,25.438,26.96
seq,bounce,0,12,800,600,500,160.000,6,0.025541,0.301,19.562,19.863,39.15
seq,bounce,0,12,800,600,500,160.000,7,0.019974,5.316,35.998,41.314,50.07
seq,bounce,0,12,800,600,500,160.000,8,0.041526,16.534,21.093,37.628,24.08
seq,bounce,0,12,800,600,500,160.000,9,0.037686,10.836,7.517,18.353,26.54
seq,bounce,0,12,800,600,500,160.000,10,0.018436,2.834,9.662,12.496,54.24
seq,bounce,0,12,800,600,500,160.000,11,0.012579,0.177,7.458,7.634,79.50
seq,bounce,0,12,800,600,500,160.000,12,0.007682,0.936,5.722,6.657,130.17
seq,bounce,0,12,800,600,500,160.000,13,0.006704,0.721,11.285,12.006,149.16
seq,bounce,0,12,800,600,500,160.000,14,0.012065,1.425,10.304,11.730,82.88
seq,bounce,0,12,800,600,500,160.000,15,0.011778,4.400,13.833,18.233,84.90
seq,bounce,0,12,800,600,500,160.000,16,0.018293,0.310,7.853,8.163,54.67
seq,bounce,0,12,800,600,500,160.000,17,0.008204,1.826,6.540,8.366,121.89
seq,bounce,0,12,800,600,500,160.000,18,0.008416,0.169,5.793,5.962,118.82
seq,bounce,0,12,800,600,500,160.000,19,0.006011,1.678,9.961,11.639,166.36
seq,bounce,0,12,800,600,500,160.000,20,0.011699,0.180,7.537,7.716,85.48
seq,bounce,0,12,800,600,500,160.000,21,0.007772,0.583,9.046,9.629,128.67
seq,bounce,0,12,800,600,500,160.000,22,0.009676,0.796,11.730,12.526,103.35
seq,bounce,0,12,800,600,500,160.000,23,0.012585,1.115,6.167,7.282,79.46
seq,bounce,0,12,800,600,500,160.000,24,0.007334,2.706,8.107,10.814,136.35
seq,bounce,0,12,800,600,500,160.000,25,0.010874,0.189,8.492,8.680,91.96
seq,bounce,0,12,800,600,500,160.000,26,0.008739,0.510,9.046,9.556,114.43
seq,bounce,0,12,800,600,500,160.000,27,0.009608,0.595,9.641,10.237,104.08
seq,bounce,0,12,800,600,500,160.000,28,0.010425,4.797,8.932,13.730,95.92
seq,bounce,0,12,800,600,500,160.000,29,0.013777,0.408,8.314,8.722,72.58
seq,bounce,0,12,800,600,500,160.000,30,0.008768,4.145,14.763,18.907,114.05
seq,bounce,0,12,800,600,500,160.000,31,0.018954,3.500,7.339,10.839,52.76
seq,bounce,0,12,800,600,500,160.000,32,0.010889,9.169,16.062,25.231,91.84
seq,bounce,0,12,800,600,500,160.000,33,0.025281,2.490,8.120,10.609,39.56
seq,bounce,0,12,800,600,500,160.000,34,0.010651,0.184,6.793,6.977,93.89
seq,bounce,0,12,800,600,500,160.000,35,0.007014,0.176,6.830,7.006,142.57
seq,bounce,0,12,800,600,500,160.000,36,0.007044,0.198,7.324,7.522,141.96
seq,bounce,0,12,800,600,500,160.000,37,0.007567,0.236,9.327,9.563,132.15
seq,bounce,0,12,800,600,500,160.000,38,0.009679,1.236,8.556,9.793,103.32
seq,bounce,0,12,800,600,500,160.000,39,0.009831,0.954,21.209,22.164,101.72
seq,bounce,0,12,800,600,500,160.000,40,0.022202,0.245,7.747,7.992,45.04
seq,bounce,0,12,800,600,500,160.000,41,0.008041,0.442,6.391,6.832,124.36
seq,bounce,0,12,800,600,500,160.000,42,0.006889,0.183,5.728,5.910,145.16
seq,bounce,0,12,800,600,500,160.000,43,0.005948,0.187,7.644,7.831,168.12
seq,bounce,0,12,800,600,500,160.000,44,0.007868,11.013,11.983,22.996,127.10
seq,bounce,0,12,800,600,500,160.000,45,0.023041,7.559,9.138,16.697,43.40
seq,bounce,0,12,800,600,500,160.000,46,0.016745,0.182,10.195,10.377,59.72
seq,bounce,0,12,800,600,500,160.000,47,0.010422,10.297,9.400,19.696,95.95
seq,bounce,0,12,800,600,500,160.000,48,0.019740,2.640,7.488,10.127,50.66
seq,bounce,0,12,800,600,500,160.000,49,0.010177,0.882,9.322,10.204,98.26
seq,spiral,0,12,800,600,500,160.000,0,0.000238,50.588,189.174,239.763,4201.68
seq,spiral,0,12,800,600,500,160.000,1,0.239843,27.599,49.459,77.058,4.17
seq,spiral,0,12,800,600,500,160.000,2,0.077093,9.196,36.202,45.397,12.97
seq,spiral,0,12,800,600,500,160.000,3,0.045450,13.626,12.644,26.270,22.00
seq,spiral,0,12,800,600,500,160.000,4,0.026310,0.489,16.914,17.404,38.01
seq,spiral,0,12,800,600,500,160.000,5,0.017563,8.633,5.471,14.103,56.94
seq,spiral,0,12,800,600,500,160.000,6,0.014149,3.302,13.978,17.280,70.68
seq,spiral,0,12,800,600,500,160.000,7,0.017339,3.744,18.179,21.924,57.67
seq,spiral,0,12,800,600,500,160.000,8,0.021967,4.763,11.456,16.219,45.52
seq,spiral,0,12,800,600,500,160.000,9,0.016289,1.134,16.698,17.833,61.39
seq,spiral,0,12,800,600,500,160.000,10,0.017891,0.755,8.068,8.823,55.89
seq,spiral,0,12,800,600,500,160.000,11,0.008885,0.622,8.457,9.079,112.55
seq,spiral,0,12,800,600,500,160.000,12,0.009128,0.036,13.457,13.493,109.55
seq,spiral,0,12,800,600,500,160.000,13,0.013543,0.158,8.331,8.488,73.84
seq,spiral,0,12,800,600,500,160.000,14,0.008548,0.501,7.165,7.666,116.99
seq,spiral,0,12,800,600,500,160.000,15,0.007712,4.232,13.001,17.233,129.67
seq,spiral,0,12,800,600,500,160.000,16,0.017284,0.771,16.250,17.021,57.86
seq,spiral,0,12,800,600,500,160.000,17,0.017086,2.768,12.626,15.394,58.53
seq,spiral,0,12,800,600,500,160.000,18,0.015456,0.159,9.599,9.757,64.70
seq,spiral,0,12,800,600,500,160.000,19,0.009815,3.058,11.648,14.706,101.88
seq,spiral,0,12,800,600,500,160.000,20,0.014755,1.061,13.596,14.656,67.77
seq,spiral,0,12,800,600,500,160.000,21,0.014690,0.103,10.934,11.037,68.07
seq,spiral,0,12,800,600,500,160.000,22,0.011093,1.996,9.899,11.895,90.15
seq,spiral,0,12,800,600,500,160.000,23,0.011932,0.018,10.526,10.544,83.81
seq,spiral,0,12,800,600,500,160.000,24,0.010633,0.096,8.894,8.990,94.05
seq,spiral,0,12,800,600,500,160.000,25,0.009039,0.019,10.075,10.094,110.63
seq,spiral,0,12,800,600,500,160.000,26,0.011341,2.160,12.738,14.898,88.18
seq,spiral,0,12,800,600,500,160.000,27,0.014953,3.338,6.459,9.796,66.88
seq,spiral,0,12,800,600,500,160.000,28,0.009859,1.565,8.771,10.336,101.43
seq,spiral,0,12,800,600,500,160.000,29,0.010385,0.018,10.430,10.448,96.29
seq,spiral,0,12,800,600,500,160.000,30,0.010501,0.447,11.469,11.916,95.23
seq,spiral,0,12,800,600,500,160.000,31,0.011971,0.223,6.537,6.760,83.54
seq,spiral,0,12,800,600,500,160.000,32,0.006820,5.693,10.208,15.901,146.63
seq,spiral,0,12,800,600,500,160.000,33,0.015941,3.618,11.317,14.934,62.73
seq,spiral,0,12,800,600,500,160.000,34,0.014976,1.291,8.135,9.426,66.77
seq,spiral,0,12,800,600,500,160.000,35,0.009463,11.655,14.660,26.315,105.67
seq,spiral,0,12,800,600,500,160.000,36,0.026374,1.632,8.481,10.114,37.92
seq,spiral,0,12,800,600,500,160.000,37,0.010161,0.017,15.119,15.136,98.42
seq,spiral,0,12,800,600,500,160.000,38,0.015186,1.020,9.636,10.655,65.85
seq,spiral,0,12,800,600,500,160.000,39,0.010707,0.160,10.734,10.894,93.40
seq,spiral,0,12,800,600,500,160.000,40,0.010946,12.016,16.749,28.764,91.36
seq,spiral,0,12,800,600,500,160.000,41,0.028799,0.531,5.510,6.041,34.72
seq,spiral,0,12,800,600,500,160.000,42,0.006087,2.462,7.295,9.757,164.28
seq,spiral,0,12,800,600,500,160.000,43,0.009795,0.018,7.325,7.343,102.09
seq,spiral,0,12,800,600,500,160.000,44,0.007381,0.019,7.024,7.043,135.48
seq,spiral,0,12,800,600,500,160.000,45,0.007082,1.166,7.084,8.250,141.20
seq,spiral,0,12,800,600,500,160.000,46,0.008291,0.018,10.241,10.259,120.61
seq,spiral,0,12,800,600,500,160.000,47,0.010300,0.139,6.925,7.064,97.09
seq,spiral,0,12,800,600,500,160.000,48,0.007103,10.448,10.420,20.867,140.79
seq,spiral,0,12,800,600,500,160.000,49,0.020929,3.477,8.202,11.679,47.78
seq,nebula,0,12,800,600,500,160.000,0,0.000296,190.059,85.252,275.311,3378.38
seq,nebula,0,12,800,600,500,160.000,1,0.275382,12.566,43.377,55.944,3.63
seq,nebula,0,12,800,600,500,160.000,2,0.055980,18.812,46.191,65.003,17.86
seq,nebula,0,12,800,600,500,160.000,3,0.065047,18.958,14.468,33.427,15.37
seq,nebula,0,12,800,600,500,160.000,4,0.033462,0.292,26.947,27.239,29.88
seq,nebula,0,12,800,600,500,160.000,5,0.027284,0.494,22.921,23.415,36.65
seq,nebula,0,12,800,600,500,160.000,6,0.023458,18.373,21.230,39.603,42.63
seq,nebula,0,12,800,600,500,160.000,7,0.039639,10.642,16.465,27.107,25.23
seq,nebula,0,12,800,600,500,160.000,8,0.027224,3.214,17.690,20.903,36.73
seq,nebula,0,12,800,600,500,160.000,9,0.020948,1.920,14.061,15.981,47.74
seq,nebula,0,12,800,600,500,160.000,10,0.016030,5.815,16.955,22.770,62.38
seq,nebula,0,12,800,600,500,160.000,11,0.022819,2.449,16.528,18.977,43.82
seq,nebula,0,12,800,600,500,160.000,12,0.019024,0.106,15.059,15.165,52.57
seq,nebula,0,12,800,600,500,160.000,13,0.015301,0.170,15.914,16.084,65.36
seq,nebula,0,12,800,600,500,160.000,14,0.016756,0.172,15.990,16.162,59.68
seq,nebula,0,12,800,600,500,160.000,15,0.016205,0.164,13.915,14.079,61.71
seq,nebula,0,12,800,600,500,160.000,16,0.014139,0.176,21.446,21.622,70.73
seq,nebula,0,12,800,600,500,160.000,17,0.021710,4.130,15.639,19.769,46.06
seq,nebula,0,12,800,600,500,160.000,18,0.019839,4.193,20.296,24.488,50.41
seq,nebula,0,12,800,600,500,160.000,19,0.024540,4.618,16.507,21.125,40.75
seq,nebula,0,12,800,600,500,160.000,20,0.021161,1.504,15.204,16.709,47.26
seq,nebula,0,12,800,600,500,160.000,21,0.016752,6.108,20.619,26.727,59.69
seq,nebula,0,12,800,600,500,160.000,22,0.026770,1.025,13.538,14.563,37.36
seq,nebula,0,12,800,600,500,160.000,23,0.014601,0.324,16.192,16.515,68.49
seq,nebula,0,12,800,600,500,160.000,24,0.016550,8.846,16.265,25.111,60.42
seq,nebula,0,12,800,600,500,160.000,25,0.025147,0.581,13.148,13.730,39.77
seq,nebula,0,12,800,600,500,160.000,26,0.013771,1.887,15.305,17.192,72.62
seq,nebula,0,12,800,600,500,160.000,27,0.017223,0.260,13.883,14.143,58.06
seq,nebula,0,12,800,600,500,160.000,28,0.014191,0.196,17.215,17.411,70.47
seq,nebula,0,12,800,600,500,160.000,29,0.017461,3.765,21.278,25.042,57.27
seq,nebula,0,12,800,600,500,160.000,30,0.025078,9.003,11.207,20.209,39.88
seq,nebula,0,12,800,600,500,160.000,31,0.020248,0.105,11.170,11.276,49.39
seq,nebula,0,12,800,600,500,160.000,32,0.011309,0.134,9.595,9.729,88.43
seq,nebula,0,12,800,600,500,160.000,33,0.009765,0.037,11.656,11.693,102.41
seq,nebula,0,12,800,600,500,160.000,34,0.011739,0.078,12.794,12.872,85.19
seq,nebula,0,12,800,600,500,160.000,35,0.012914,9.634,10.205,19.839,77.44
seq,nebula,0,12,800,600,500,160.000,36,0.019972,0.755,15.636,16.391,50.07
seq,nebula,0,12,800,600,500,160.000,37,0.016441,3.545,15.184,18.729,60.82
seq,nebula,0,12,800,600,500,160.000,38,0.018781,1.483,13.906,15.389,53.25
seq,nebula,0,12,800,600,500,160.000,39,0.015435,9.178,14.853,24.031,64.79
seq,nebula,0,12,800,600,500,160.000,40,0.024074,0.264,10.666,10.930,41.54
seq,nebula,0,12,800,600,500,160.000,41,0.010973,0.076,13.375,13.452,91.13
seq,nebula,0,12,800,600,500,160.000,42,0.013501,0.174,15.789,15.963,74.07
seq,nebula,0,12,800,600,500,160.000,43,0.016002,1.735,14.757,16.493,62.49
seq,nebula,0,12,800,600,500,160.000,44,0.016547,1.932,15.349,17.281,60.43
seq,nebula,0,12,800,600,500,160.000,45,0.017331,0.303,16.142,16.446,57.70
seq,nebula,0,12,800,600,500,160.000,46,0.016496,2.116,15.857,17.972,60.62
seq,nebula,0,12,800,600,500,160.000,47,0.018032,5.567,10.701,16.269,55.46
seq,nebula,0,12,800,600,500,160.000,48,0.016354,0.118,15.046,15.164,61.15
seq,nebula,0,12,800,600,500,160.000,49,0.015213,0.168,16.227,16.394,65.73
omp,rain,0,2,800,600,500,160.000,0,0.000736,0.062,85.437,85.499,1358.70
omp,rain,0,2,800,600,500,160.000,1,0.085557,0.060,6.083,6.143,11.69
omp,rain,0,2,800,600,500,160.000,2,0.006178,0.052,5.880,5.932,161.86
omp,rain,0,2,800,600,500,160.000,3,0.005973,0.090,6.782,6.872,167.42
omp,rain,0,2,800,600,500,160.000,4,0.006915,0.064,5.835,5.899,144.61
omp,rain,0,2,800,600,500,160.000,5,0.005933,0.049,6.263,6.312,168.55
omp,rain,0,2,800,600,500,160.000,6,0.006360,0.065,6.239,6.304,157.23
omp,rain,0,2,800,600,500,160.000,7,0.006338,0.050,5.794,5.844,157.78
omp,rain,0,2,800,600,500,160.000,8,0.005889,0.064,5.461,5.526,169.81
omp,rain,0,2,800,600,500,160.000,9,0.005561,0.052,4.408,4.460,179.82
omp,rain,0,2,800,600,500,160.000,10,0.004502,0.048,3.961,4.009,222.12
omp,rain,0,2,800,600,500,160.000,11,0.004056,0.055,4.928,4.982,246.55
omp,rain,0,2,800,600,500,160.000,12,0.005014,0.047,4.635,4.682,199.44
omp,rain,0,2,800,600,500,160.000,13,0.004726,0.065,4.496,4.562,211.60
omp,rain,0,2,800,600,500,160.000,14,0.004609,0.100,4.597,4.697,216.97
omp,rain,0,2,800,600,500,160.000,15,0.004749,0.184,4.551,4.735,210.57
omp,rain,0,2,800,600,500,160.000,16,0.004780,0.055,4.032,4.087,209.21
omp,rain,0,2,800,600,500,160.000,17,0.004141,0.065,4.268,4.333,241.49
omp,rain,0,2,800,600,500,160.000,18,0.004366,0.049,4.381,4.430,229.04
omp,rain,0,2,800,600,500,160.000,19,0.004464,0.056,3.928,3.984,224.01
omp,rain,0,2,800,600,500,160.000,20,0.004021,0.055,4.587,4.642,248.69
omp,rain,0,2,800,600,500,160.000,21,0.004676,0.052,4.408,4.460,213.86
omp,rain,0,2,800,600,500,160.000,22,0.004511,0.075,4.952,5.027,221.68
omp,rain,0,2,800,600,500,160.000,23,0.005078,0.089,4.304,4.394,196.93
omp,rain,0,2,800,600,500,160.000,24,0.004438,0.067,4.783,4.850,225.33
omp,rain,0,2,800,600,500,160.000,25,0.004896,0.069,5.018,5.087,204.25
omp,rain,0,2,800,600,500,160.000,26,0.005131,0.066,4.639,4.705,194.89
omp,rain,0,2,800,600,500,160.000,27,0.004746,0.063,4.373,4.436,210.70
omp,rain,0,2,800,600,500,160.000,28,0.004469,0.049,4.218,4.268,223.76
omp,rain,0,2,800,600,500,160.000,29,0.004314,0.069,6.473,6.542,231.80
omp,rain,0,2,800,600,500,160.000,30,0.006701,0.081,4.834,4.914,149.23
omp,rain,0,2,800,600,500,160.000,31,0.004948,0.045,4.421,4.466,202.10
omp,rain,0,2,800,600,500,160.000,32,0.004507,0.047,4.027,4.074,221.88
omp,rain,0,2,800,600,500,160.000,33,0.004123,0.066,6.027,6.093,242.54
omp,rain,0,2,800,600,500,160.000,34,0.006140,0.070,6.131,6.201,162.87
omp,rain,0,2,800,600,500,160.000,35,0.006240,0.061,4.713,4.774,160.26
omp,rain,0,2,800,600,500,160.000,36,0.004826,0.068,4.450,4.518,207.21
omp,rain,0,2,800,600,500,160.000,37,0.004579,0.103,5.242,5.345,218.39
omp,rain,0,2,800,600,500,160.000,38,0.005409,0.077,6.120,6.197,184.88
omp,rain,0,2,800,600,500,160.000,39,0.006239,0.056,5.791,5.846,160.28
omp,rain,0,2,800,600,500,160.000,40,0.005886,0.058,4.819,4.878,169.89
omp,rain,0,2,800,600,500,160.000,41,0.004930,0.079,5.019,5.097,202.84
omp,rain,0,2,800,600,500,160.000,42,0.005152,0.080,5.524,5.604,194.10
omp,rain,0,2,800,600,500,160.000,43,0.005657,0.080,5.145,5.225,176.77
omp,rain,0,2,800,600,500,160.000,44,0.005264,0.058,4.563,4.621,189.97
omp,rain,0,2,800,600,500,160.000,45,0.004664,0.056,4.351,4.408,214.41
omp,rain,0,2,800,600,500,160.000,46,0.004474,0.108,5.038,5.146,223.51
omp,rain,0,2,800,600,500,160.000,47,0.005187,0.065,7.125,7.190,192.79
omp,rain,0,2,800,600,500,160.000,48,0.007239,0.067,6.789,6.856,138.14
omp,rain,0,2,800,600,500,160.000,49,0.006924,0.076,5.898,5.974,144.43
omp,bounce,0,2,800,600,500,160.000,0,0.000251,33.287,80.349,113.636,3984.06
omp,bounce,0,2,800,600,500,160.000,1,0.113709,0.073,7.477,7.550,8.79
omp,bounce,0,2,800,600,500,160.000,2,0.007585,0.050,6.980,7.029,131.84
omp,bounce,0,2,800,600,500,160.000,3,0.007072,0.058,6.934,6.992,141.40
omp,bounce,0,2,800,600,500,160.000,4,0.007037,0.060,6.159,6.220,142.11
omp,bounce,0,2,800,600,500,160.000,5,0.006261,0.054,6.074,6.127,159.72
omp,bounce,0,2,800,600,500,160.000,6,0.006170,0.055,7.067,7.122,162.07
omp,bounce,0,2,800,600,500,160.000,7,0.007164,0.055,6.868,6.923,139.59
omp,bounce,0,2,800,600,500,160.000,8,0.006967,0.055,4.585,4.640,143.53
omp,bounce,0,2,800,600,500,160.000,9,0.004675,0.050,4.386,4.436,213.90
omp,bounce,0,2,800,600,500,160.000,10,0.004475,0.052,4.232,4.284,223.46
omp,bounce,0,2,800,600,500,160.000,11,0.004328,0.067,5.542,5.609,231.05
omp,bounce,0,2,800,600,500,160.000,12,0.005647,0.053,4.782,4.834,177.09
omp,bounce,0,2,800,600,500,160.000,13,0.004896,0.111,5.691,5.802,204.25
omp,bounce,0,2,800,600,500,160.000,14,0.005840,0.054,4.297,4.351,171.23
omp,bounce,0,2,800,600,500,160.000,15,0.004410,0.058,5.703,5.761,226.76
omp,bounce,0,2,800,600,500,160.000,16,0.005796,0.051,5.433,5.484,172.53
omp,bounce,0,2,800,600,500,160.000,17,0.005527,0.059,6.075,6.134,180.93
omp,bounce,0,2,800,600,500,160.000,18,0.006175,0.059,4.073,4.132,161.94
omp,bounce,0,2,800,600,500,160.000,19,0.004187,0.088,5.850,5.938,238.83
omp,bounce,0,2,800,600,500,160.000,20,0.005974,0.056,5.689,5.745,167.39
omp,bounce,0,2,800,600,500,160.000,21,0.005776,0.048,4.748,4.796,173.13
omp,bounce,0,2,800,600,500,160.000,22,0.004830,0.048,4.128,4.176,207.04
omp,bounce,0,2,800,600,500,160.000,23,0.004219,0.064,5.633,5.697,237.02
omp,bounce,0,2,800,600,500,160.000,24,0.005742,0.056,5.654,5.709,174.16
omp,bounce,0,2,800,600,500,160.000,25,0.005753,0.071,4.836,4.907,173.82
omp,bounce,0,2,800,600,500,160.000,26,0.004958,0.067,5.861,5.928,201.69
omp,bounce,0,2,800,600,500,160.000,27,0.005985,0.078,5.240,5.318,167.08
omp,bounce,0,2,800,600,500,160.000,28,0.005384,0.117,8.682,8.798,185.74
omp,bounce,0,2,800,600,500,160.000,29,0.008855,0.063,4.853,4.916,112.93
omp,bounce,0,2,800,600,500,160.000,30,0.004962,0.058,5.624,5.682,201.53
omp,bounce,0,2,800,600,500,160.000,31,0.005713,0.044,7.528,7.572,175.04
omp,bounce,0,2,800,600,500,160.000,32,0.007621,0.059,7.523,7.582,131.22
omp,bounce,0,2,800,600,500,160.000,33,0.007640,0.102,6.104,6.206,130.89
omp,bounce,0,2,800,600,500,160.000,34,0.006256,0.081,6.149,6.230,159.85
omp,bounce,0,2,800,600,500,160.000,35,0.006262,0.047,5.406,5.453,159.69
omp,bounce,0,2,800,600,500,160.000,36,0.005494,0.067,4.525,4.591,182.02
omp,bounce,0,2,800,600,500,160.000,37,0.004624,0.047,4.447,4.494,216.26
omp,bounce,0,2,800,600,500,160.000,38,0.004537,0.058,5.065,5.123,220.41
omp,bounce,0,2,800,600,500,160.000,39,0.005159,0.064,6.275,6.340,193.84
omp,bounce,0,2,800,600,500,160.000,40,0.006375,0.058,4.516,4.574,156.86
omp,bounce,0,2,800,600,500,160.000,41,0.004607,0.047,4.517,4.564,217.06
omp,bounce,0,2,800,600,500,160.000,42,0.004608,0.059,6.783,6.842,217.01
omp,bounce,0,2,800,600,500,160.000,43,0.006877,0.053,4.960,5.013,145.41
omp,bounce,0,2,800,600,500,160.000,44,0.005048,0.062,5.207,5.269,198.10
omp,bounce,0,2,800,600,500,160.000,45,0.005302,0.046,4.438,4.484,188.61
omp,bounce,0,2,800,600,500,160.000,46,0.004517,0.059,5.365,5.424,221.39
omp,bounce,0,2,800,600,500,160.000,47,0.005459,0.046,4.779,4.825,183.18
omp,bounce,0,2,800,600,500,160.000,48,0.004867,0.055,4.185,4.240,205.47
omp,bounce,0,2,800,600,500,160.000,49,0.004274,0.065,4.117,4.182,233.97
omp,spiral,0,2,800,600,500,160.000,0,0.000207,0.053,175.849,175.902,4830.92
omp,spiral,0,2,800,600,500,160.000,1,0.175971,0.070,9.453,9.523,5.68
omp,spiral,0,2,800,600,500,160.000,2,0.009558,0.050,8.202,8.253,104.62
omp,spiral,0,2,800,600,500,160.000,3,0.008298,0.061,8.794,8.855,120.51
omp,spiral,0,2,800,600,500,160.000,4,0.008898,0.059,7.043,7.101,112.38
omp,spiral,0,2,800,600,500,160.000,5,0.007154,0.078,6.286,6.364,139.78
omp,spiral,0,2,800,600,500,160.000,6,0.006396,0.047,6.316,6.362,156.35
omp,spiral,0,2,800,600,500,160.000,7,0.006396,0.045,5.681,5.726,156.35
omp,spiral,0,2,800,600,500,160.000,8,0.005762,0.045,7.190,7.235,173.55
omp,spiral,0,2,800,600,500,160.000,9,0.007285,0.085,6.483,6.567,137.27
omp,spiral,0,2,800,600,500,160.000,10,0.006607,0.055,6.300,6.355,151.35
omp,spiral,0,2,800,600,500,160.000,11,0.006404,0.080,4.881,4.960,156.15
omp,spiral,0,2,800,600,500,160.000,12,0.004996,0.047,4.960,5.006,200.16
omp,spiral,0,2,800,600,500,160.000,13,0.005056,0.054,4.487,4.542,197.78
omp,spiral,0,2,800,600,500,160.000,14,0.004584,0.059,4.994,5.053,218.15
omp,spiral,0,2,800,600,500,160.000,15,0.005089,0.048,5.370,5.417,196.50
omp,spiral,0,2,800,600,500,160.000,16,0.005451,0.046,4.997,5.044,183.45
